account_id,person_id,account_type,bank_alias,opening_date,branch_location_id,ownership_confidence
ACCOUNT_00722,PERSON_0900,savings,SynthBank_Delta,2023-03-26 17:38:51,LOCATION_0246,0.82
ACCOUNT_00723,PERSON_1160,savings,SynthBank_Beta,2022-07-27 01:40:06,LOCATION_0089,0.96
ACCOUNT_00724,PERSON_1165,current,SynthBank_Gamma,2025-07-11 08:03:43,LOCATION_0289,0.98
ACCOUNT_00725,PERSON_0539,current,SynthBank_Beta,2022-03-23 02:23:07,LOCATION_0170,0.8
ACCOUNT_00726,PERSON_0761,savings,SynthBank_Alpha,2023-06-07 16:36:58,LOCATION_0248,0.86
ACCOUNT_00727,PERSON_0419,savings,SynthBank_Omega,2025-12-22 12:45:24,LOCATION_0124,0.86
ACCOUNT_00728,PERSON_0946,savings,SynthBank_Delta,2022-09-06 04:43:19,LOCATION_0277,0.9
ACCOUNT_00729,PERSON_1400,current,SynthBank_Delta,2022-02-02 18:49:48,LOCATION_0234,0.77
ACCOUNT_00730,PERSON_0987,savings,SynthBank_Beta,2024-05-23 12:22:33,LOCATION_0016,0.97
ACCOUNT_00731,PERSON_0574,savings,SynthBank_Gamma,2022-05-02 20:44:39,LOCATION_0048,0.9
ACCOUNT_00732,PERSON_0636,savings,SynthBank_Alpha,2023-06-10 20:31:04,LOCATION_0279,0.81
ACCOUNT_00733,PERSON_1268,current,SynthBank_Beta,2022-05-07 11:55:48,LOCATION_0118,0.86
ACCOUNT_00734,PERSON_0333,current,SynthBank_Beta,2022-08-09 21:09:44,LOCATION_0153,0.76
ACCOUNT_00735,PERSON_1479,savings,SynthBank_Beta,2023-06-22 21:15:18,LOCATION_0095,0.82
ACCOUNT_00736,PERSON_0575,savings,SynthBank_Beta,2024-01-31 05:39:09,LOCATION_0183,0.79
ACCOUNT_00737,PERSON_1283,savings,SynthBank_Omega,2025-01-26 16:43:48,LOCATION_0162,0.87
ACCOUNT_00738,PERSON_1096,savings,SynthBank_Alpha,2023-05-23 16:43:49,LOCATION_0133,0.79
ACCOUNT_00739,PERSON_1091,current,SynthBank_Delta,2025-09-05 12:29:52,LOCATION_0043,0.89
ACCOUNT_00740,PERSON_1364,current,SynthBank_Alpha,2022-08-24 18:25:13,LOCATION_0277,0.9
ACCOUNT_00741,PERSON_1209,current,SynthBank_Alpha,2024-01-04 16:19:39,LOCATION_0198,0.91
ACCOUNT_00742,PERSON_1440,current,SynthBank_Omega,2023-10-14 10:02:21,LOCATION_0198,0.96
ACCOUNT_00743,PERSON_1173,savings,SynthBank_Gamma,2022-09-01 11:56:03,LOCATION_0202,0.76
ACCOUNT_00744,PERSON_0009,savings,SynthBank_Omega,2024-09-16 05:33:34,LOCATION_0090,0.83
ACCOUNT_00745,PERSON_0922,current,SynthBank_Omega,2023-09-10 16:15:27,LOCATION_0229,0.96
ACCOUNT_00746,PERSON_0899,current,SynthBank_Delta,2023-05-10 17:07:30,LOCATION_0280,0.91
ACCOUNT_00747,PERSON_1011,current,SynthBank_Delta,2025-08-27 22:54:23,LOCATION_0168,0.83
ACCOUNT_00748,PERSON_1274,savings,SynthBank_Alpha,2025-12-19 15:05:03,LOCATION_0166,0.92
ACCOUNT_00749,PERSON_0075,current,SynthBank_Delta,2025-11-13 22:37:02,LOCATION_0033,0.96
ACCOUNT_00750,PERSON_0849,savings,SynthBank_Beta,2025-05-17 20:00:01,LOCATION_0227,0.98
ACCOUNT_00751,PERSON_0523,savings,SynthBank_Beta,2025-08-17 01:44:03,LOCATION_0081,0.92
ACCOUNT_00752,PERSON_0336,savings,SynthBank_Alpha,2025-03-15 03:03:14,LOCATION_0165,0.85
ACCOUNT_00753,PERSON_0570,savings,SynthBank_Alpha,2023-08-30 04:41:44,LOCATION_0178,0.86
ACCOUNT_00754,PERSON_0089,savings,SynthBank_Alpha,2024-01-17 22:04:34,LOCATION_0090,0.88
ACCOUNT_00755,PERSON_0729,current,SynthBank_Omega,2022-06-08 19:17:04,LOCATION_0182,0.87
ACCOUNT_00756,PERSON_0218,current,SynthBank_Gamma,2023-10-08 08:20:52,LOCATION_0012,0.77
ACCOUNT_00757,PERSON_1372,savings,SynthBank_Alpha,2024-08-04 07:31:06,LOCATION_0194,0.79
ACCOUNT_00758,PERSON_0174,savings,SynthBank_Delta,2023-07-17 20:56:24,LOCATION_0217,0.79
ACCOUNT_00759,PERSON_1378,savings,SynthBank_Beta,2024-07-26 22:06:42,LOCATION_0202,0.82
ACCOUNT_00760,PERSON_0222,savings,SynthBank_Delta,2026-03-14 00:51:49,LOCATION_0100,0.92
ACCOUNT_00761,PERSON_0320,savings,SynthBank_Gamma,2026-03-12 22:53:41,LOCATION_0010,0.98
ACCOUNT_00762,PERSON_1304,savings,SynthBank_Beta,2025-04-23 04:55:34,LOCATION_0056,0.75
ACCOUNT_00763,PERSON_1346,current,SynthBank_Gamma,2026-03-03 20:13:39,LOCATION_0163,0.99
ACCOUNT_00764,PERSON_0996,current,SynthBank_Alpha,2025-05-07 21:15:38,LOCATION_0215,0.83
ACCOUNT_00765,PERSON_0267,savings,SynthBank_Delta,2024-11-26 10:41:52,LOCATION_0041,0.92
ACCOUNT_00766,PERSON_0007,current,SynthBank_Beta,2026-02-16 06:44:44,LOCATION_0243,0.98
ACCOUNT_00767,PERSON_0780,savings,SynthBank_Delta,2025-07-11 18:08:32,LOCATION_0044,0.87
ACCOUNT_00768,PERSON_0139,current,SynthBank_Delta,2023-06-27 09:25:50,LOCATION_0177,0.78
ACCOUNT_00769,PERSON_0164,current,SynthBank_Alpha,2024-09-16 12:22:32,LOCATION_0026,0.8
ACCOUNT_00770,PERSON_0595,current,SynthBank_Delta,2024-10-24 14:19:33,LOCATION_0192,0.82
ACCOUNT_00771,PERSON_1414,savings,SynthBank_Beta,2024-10-18 09:24:07,LOCATION_0178,0.82
ACCOUNT_00772,PERSON_1322,savings,SynthBank_Gamma,2023-12-07 18:11:46,LOCATION_0149,0.98
ACCOUNT_00773,PERSON_1087,savings,SynthBank_Beta,2022-09-24 14:05:22,LOCATION_0196,0.83
ACCOUNT_00774,PERSON_1424,current,SynthBank_Omega,2022-08-24 01:31:18,LOCATION_0022,0.93
ACCOUNT_00775,PERSON_0524,savings,SynthBank_Gamma,2022-02-28 14:43:22,LOCATION_0222,0.9
ACCOUNT_00776,PERSON_0846,current,SynthBank_Gamma,2025-06-21 05:43:43,LOCATION_0017,0.78
ACCOUNT_00777,PERSON_1288,savings,SynthBank_Omega,2025-12-24 21:23:18,LOCATION_0278,0.95
ACCOUNT_00778,PERSON_0579,current,SynthBank_Omega,2023-10-09 19:09:36,LOCATION_0062,0.82
ACCOUNT_00779,PERSON_0020,current,SynthBank_Alpha,2022-04-22 04:59:38,LOCATION_0169,0.92
ACCOUNT_00780,PERSON_0782,current,SynthBank_Beta,2023-06-14 03:39:44,LOCATION_0024,0.99
ACCOUNT_00781,PERSON_0634,savings,SynthBank_Delta,2024-10-24 00:16:34,LOCATION_0099,0.86
ACCOUNT_00782,PERSON_0755,current,SynthBank_Omega,2023-07-15 02:07:41,LOCATION_0190,0.77
ACCOUNT_00783,PERSON_0619,current,SynthBank_Delta,2026-03-11 05:02:41,LOCATION_0210,0.97
ACCOUNT_00784,PERSON_0769,current,SynthBank_Gamma,2025-08-26 19:57:39,LOCATION_0281,0.8
ACCOUNT_00785,PERSON_0656,current,SynthBank_Beta,2024-09-08 16:00:52,LOCATION_0006,0.77
ACCOUNT_00786,PERSON_0811,current,SynthBank_Gamma,2022-04-26 06:21:37,LOCATION_0131,0.92
ACCOUNT_00787,PERSON_1429,savings,SynthBank_Delta,2023-09-27 06:08:17,LOCATION_0064,0.91
ACCOUNT_00788,PERSON_0138,current,SynthBank_Delta,2025-02-11 02:59:21,LOCATION_0031,0.92
ACCOUNT_00789,PERSON_0558,savings,SynthBank_Omega,2024-01-31 21:26:42,LOCATION_0184,0.84
ACCOUNT_00790,PERSON_0717,savings,SynthBank_Beta,2024-02-26 08:45:24,LOCATION_0014,0.84
ACCOUNT_00791,PERSON_1118,current,SynthBank_Gamma,2024-09-06 03:30:54,LOCATION_0107,0.75
ACCOUNT_00792,PERSON_1277,current,SynthBank_Delta,2026-01-13 05:58:13,LOCATION_0186,0.82
ACCOUNT_00793,PERSON_0369,savings,SynthBank_Delta,2022-07-08 19:54:22,LOCATION_0251,0.83
ACCOUNT_00794,PERSON_1409,current,SynthBank_Gamma,2024-11-28 01:37:03,LOCATION_0129,0.85
ACCOUNT_00795,PERSON_1325,savings,SynthBank_Omega,2022-06-16 20:21:23,LOCATION_0210,0.76
ACCOUNT_00796,PERSON_0328,current,SynthBank_Beta,2022-12-20 20:18:47,LOCATION_0134,0.9
ACCOUNT_00797,PERSON_0318,savings,SynthBank_Alpha,2023-07-01 22:22:13,LOCATION_0129,0.86
ACCOUNT_00798,PERSON_1140,current,SynthBank_Omega,2026-02-23 21:04:05,LOCATION_0049,0.79
ACCOUNT_00799,PERSON_1105,savings,SynthBank_Delta,2025-07-29 20:55:51,LOCATION_0273,0.9
ACCOUNT_00800,PERSON_0529,savings,SynthBank_Beta,2024-07-17 11:30:11,LOCATION_0226,0.85
ACCOUNT_00801,PERSON_0527,current,SynthBank_Delta,2024-12-26 02:27:05,LOCATION_0155,0.83
ACCOUNT_00802,PERSON_0088,savings,SynthBank_Beta,2025-02-01 00:15:27,LOCATION_0298,0.82
ACCOUNT_00803,PERSON_0480,savings,SynthBank_Omega,2023-06-13 01:51:55,LOCATION_0140,0.94
ACCOUNT_00804,PERSON_0339,savings,SynthBank_Delta,2024-02-27 23:40:25,LOCATION_0292,0.97
ACCOUNT_00805,PERSON_0757,savings,SynthBank_Delta,2022-11-10 23:58:42,LOCATION_0210,0.83
ACCOUNT_00806,PERSON_0658,current,SynthBank_Omega,2023-02-03 14:53:55,LOCATION_0206,0.77
ACCOUNT_00807,PERSON_0149,savings,SynthBank_Gamma,2025-11-02 18:15:00,LOCATION_0102,0.88
ACCOUNT_00808,PERSON_1212,current,SynthBank_Gamma,2022-02-14 12:36:16,LOCATION_0206,0.81
ACCOUNT_00809,PERSON_1383,savings,SynthBank_Omega,2025-03-11 00:08:46,LOCATION_0194,0.87
ACCOUNT_00810,PERSON_0247,savings,SynthBank_Alpha,2025-11-06 21:49:42,LOCATION_0074,0.89
ACCOUNT_00811,PERSON_0366,current,SynthBank_Delta,2024-03-17 08:01:24,LOCATION_0208,0.88
ACCOUNT_00812,PERSON_1253,current,SynthBank_Delta,2023-01-29 02:39:41,LOCATION_0104,0.91
ACCOUNT_00813,PERSON_1127,current,SynthBank_Alpha,2024-11-13 06:14:53,LOCATION_0279,0.78
ACCOUNT_00814,PERSON_0199,savings,SynthBank_Alpha,2025-01-23 09:43:20,LOCATION_0281,0.94
ACCOUNT_00815,PERSON_1463,current,SynthBank_Gamma,2023-06-24 07:21:31,LOCATION_0216,0.77
ACCOUNT_00816,PERSON_1217,current,SynthBank_Alpha,2025-08-26 23:34:55,LOCATION_0174,0.84
ACCOUNT_00817,PERSON_0484,current,SynthBank_Beta,2022-09-11 17:53:31,LOCATION_0072,0.96
ACCOUNT_00818,PERSON_0159,current,SynthBank_Omega,2025-01-14 15:27:37,LOCATION_0106,0.98
ACCOUNT_00819,PERSON_0316,current,SynthBank_Alpha,2024-12-31 22:52:09,LOCATION_0286,0.91
ACCOUNT_00820,PERSON_0257,current,SynthBank_Gamma,2024-12-24 10:08:37,LOCATION_0188,0.95
ACCOUNT_00821,PERSON_0008,current,SynthBank_Gamma,2024-01-27 11:33:00,LOCATION_0007,0.79
ACCOUNT_00822,PERSON_1023,savings,SynthBank_Alpha,2026-05-19 17:08:02,LOCATION_0034,0.83
ACCOUNT_00823,PERSON_0385,savings,SynthBank_Beta,2022-10-03 03:20:21,LOCATION_0233,0.83
ACCOUNT_00824,PERSON_0178,savings,SynthBank_Beta,2022-10-31 16:16:56,LOCATION_0158,0.93
ACCOUNT_00825,PERSON_0747,savings,SynthBank_Gamma,2022-05-04 03:23:56,LOCATION_0234,0.83
ACCOUNT_00826,PERSON_0315,current,SynthBank_Alpha,2024-10-09 18:23:22,LOCATION_0250,0.86
ACCOUNT_00827,PERSON_0358,current,SynthBank_Omega,2023-11-05 06:37:24,LOCATION_0105,0.81
ACCOUNT_00828,PERSON_0299,current,SynthBank_Gamma,2022-08-05 08:37:11,LOCATION_0254,0.81
ACCOUNT_00829,PERSON_0456,current,SynthBank_Delta,2023-05-21 05:38:36,LOCATION_0061,0.86
ACCOUNT_00830,PERSON_0544,savings,SynthBank_Omega,2026-05-24 00:09:51,LOCATION_0046,0.88
ACCOUNT_00831,PERSON_0663,savings,SynthBank_Delta,2025-12-15 09:04:27,LOCATION_0266,0.87
ACCOUNT_00832,PERSON_0597,current,SynthBank_Delta,2022-02-20 15:11:05,LOCATION_0168,0.89
ACCOUNT_00833,PERSON_1474,current,SynthBank_Gamma,2025-03-26 15:50:39,LOCATION_0269,0.84
ACCOUNT_00834,PERSON_0896,savings,SynthBank_Omega,2023-11-08 18:01:39,LOCATION_0230,0.92
ACCOUNT_00835,PERSON_0528,savings,SynthBank_Beta,2026-03-13 13:15:28,LOCATION_0192,0.96
ACCOUNT_00836,PERSON_1252,current,SynthBank_Alpha,2023-08-07 06:36:36,LOCATION_0019,0.8
ACCOUNT_00837,PERSON_0160,savings,SynthBank_Gamma,2024-08-02 06:54:36,LOCATION_0283,0.96
ACCOUNT_00838,PERSON_1154,current,SynthBank_Alpha,2026-04-26 17:35:30,LOCATION_0271,0.75
ACCOUNT_00839,PERSON_0361,savings,SynthBank_Delta,2023-09-19 04:25:07,LOCATION_0262,0.84
ACCOUNT_00840,PERSON_1318,current,SynthBank_Omega,2024-08-15 01:28:09,LOCATION_0041,0.78
ACCOUNT_00841,PERSON_0203,savings,SynthBank_Omega,2025-05-20 04:45:57,LOCATION_0054,0.84
ACCOUNT_00842,PERSON_1065,savings,SynthBank_Beta,2024-08-11 15:27:09,LOCATION_0220,0.79
ACCOUNT_00843,PERSON_0770,current,SynthBank_Omega,2024-05-05 14:16:27,LOCATION_0155,0.84
ACCOUNT_00844,PERSON_0113,current,SynthBank_Beta,2024-02-16 05:29:35,LOCATION_0060,0.87
ACCOUNT_00845,PERSON_0884,savings,SynthBank_Beta,2023-04-09 18:09:35,LOCATION_0185,0.88
ACCOUNT_00846,PERSON_0308,current,SynthBank_Alpha,2025-09-07 22:46:40,LOCATION_0005,0.85
ACCOUNT_00847,PERSON_0839,savings,SynthBank_Beta,2024-04-11 06:10:03,LOCATION_0236,0.99
ACCOUNT_00848,PERSON_1371,savings,SynthBank_Omega,2022-05-25 10:42:00,LOCATION_0076,0.96
ACCOUNT_00849,PERSON_1426,savings,SynthBank_Omega,2025-09-05 17:57:40,LOCATION_0279,0.78
ACCOUNT_00850,PERSON_1169,current,SynthBank_Gamma,2022-05-03 02:05:32,LOCATION_0172,0.9
ACCOUNT_00851,PERSON_0460,savings,SynthBank_Alpha,2026-04-11 14:26:25,LOCATION_0170,0.98
ACCOUNT_00852,PERSON_0973,current,SynthBank_Beta,2022-08-11 22:07:21,LOCATION_0099,0.8
ACCOUNT_00853,PERSON_1293,current,SynthBank_Omega,2024-08-10 09:58:14,LOCATION_0041,0.76
ACCOUNT_00854,PERSON_0814,savings,SynthBank_Alpha,2025-05-23 12:50:20,LOCATION_0186,0.9
ACCOUNT_00855,PERSON_1347,current,SynthBank_Omega,2024-01-04 20:28:11,LOCATION_0073,0.82
ACCOUNT_00856,PERSON_0450,current,SynthBank_Delta,2026-03-02 11:38:48,LOCATION_0100,0.87
ACCOUNT_00857,PERSON_0680,current,SynthBank_Omega,2025-08-01 19:03:38,LOCATION_0150,0.8
ACCOUNT_00858,PERSON_0693,current,SynthBank_Gamma,2022-08-17 02:42:04,LOCATION_0028,0.78
ACCOUNT_00859,PERSON_1181,savings,SynthBank_Alpha,2023-04-19 01:46:37,LOCATION_0282,0.89
ACCOUNT_00860,PERSON_0081,savings,SynthBank_Omega,2022-12-13 22:40:56,LOCATION_0245,0.75
ACCOUNT_00861,PERSON_1307,current,SynthBank_Gamma,2022-08-24 02:37:06,LOCATION_0040,0.83
ACCOUNT_00862,PERSON_1367,savings,SynthBank_Omega,2023-03-25 02:54:10,LOCATION_0179,0.8
ACCOUNT_00863,PERSON_1358,savings,SynthBank_Omega,2025-09-18 06:16:00,LOCATION_0124,0.85
ACCOUNT_00864,PERSON_0216,savings,SynthBank_Delta,2022-07-04 07:19:30,LOCATION_0252,0.92
ACCOUNT_00865,PERSON_0949,savings,SynthBank_Gamma,2024-01-02 08:17:19,LOCATION_0075,0.8
ACCOUNT_00866,PERSON_0031,current,SynthBank_Beta,2022-04-04 09:10:58,LOCATION_0036,0.86
ACCOUNT_00867,PERSON_0243,savings,SynthBank_Gamma,2025-03-18 14:17:00,LOCATION_0252,0.79
ACCOUNT_00868,PERSON_0978,savings,SynthBank_Beta,2023-02-01 15:22:22,LOCATION_0189,0.93
ACCOUNT_00869,PERSON_0642,savings,SynthBank_Alpha,2023-09-02 14:40:00,LOCATION_0105,0.91
ACCOUNT_00870,PERSON_0697,current,SynthBank_Gamma,2024-02-09 22:57:58,LOCATION_0144,0.83
ACCOUNT_00871,PERSON_0210,savings,SynthBank_Delta,2022-09-17 13:15:32,LOCATION_0273,0.99
ACCOUNT_00872,PERSON_1410,savings,SynthBank_Omega,2023-08-25 08:56:44,LOCATION_0239,0.8
ACCOUNT_00873,PERSON_0771,savings,SynthBank_Alpha,2025-02-06 02:27:44,LOCATION_0001,0.77
ACCOUNT_00874,PERSON_0753,savings,SynthBank_Delta,2025-03-18 17:25:18,LOCATION_0173,0.9
ACCOUNT_00875,PERSON_0436,savings,SynthBank_Beta,2023-08-25 05:12:18,LOCATION_0207,0.92
ACCOUNT_00876,PERSON_1402,current,SynthBank_Delta,2023-06-24 21:24:43,LOCATION_0130,0.76
ACCOUNT_00877,PERSON_1365,savings,SynthBank_Beta,2025-08-20 20:55:34,LOCATION_0198,0.91
ACCOUNT_00878,PERSON_0689,savings,SynthBank_Delta,2024-02-11 00:42:01,LOCATION_0184,0.87
ACCOUNT_00879,PERSON_0552,current,SynthBank_Delta,2022-05-25 15:09:53,LOCATION_0120,0.91
ACCOUNT_00880,PERSON_0545,current,SynthBank_Alpha,2023-09-27 03:15:02,LOCATION_0103,0.8
ACCOUNT_00881,PERSON_1043,current,SynthBank_Beta,2025-01-27 14:43:01,LOCATION_0191,0.84
ACCOUNT_00882,PERSON_1050,current,SynthBank_Beta,2025-02-03 04:28:36,LOCATION_0270,0.93
ACCOUNT_00883,PERSON_1196,savings,SynthBank_Gamma,2026-04-16 12:06:57,LOCATION_0180,0.94
ACCOUNT_00884,PERSON_0404,savings,SynthBank_Omega,2022-12-13 13:05:45,LOCATION_0294,0.78
ACCOUNT_00885,PERSON_1478,savings,SynthBank_Delta,2023-12-17 01:36:45,LOCATION_0063,0.93
ACCOUNT_00886,PERSON_0363,savings,SynthBank_Omega,2023-09-09 04:44:31,LOCATION_0053,0.97
ACCOUNT_00887,PERSON_0272,savings,SynthBank_Gamma,2022-06-03 21:29:18,LOCATION_0160,0.97
ACCOUNT_00888,PERSON_1335,savings,SynthBank_Delta,2025-01-15 05:55:13,LOCATION_0040,0.92
ACCOUNT_00889,PERSON_1480,current,SynthBank_Delta,2022-09-04 19:11:26,LOCATION_0217,0.84
ACCOUNT_00890,PERSON_0931,savings,SynthBank_Omega,2025-10-27 12:07:12,LOCATION_0237,0.82
ACCOUNT_00891,PERSON_0278,current,SynthBank_Beta,2023-05-26 14:27:04,LOCATION_0152,0.81
ACCOUNT_00892,PERSON_1333,current,SynthBank_Gamma,2026-03-06 05:15:01,LOCATION_0173,0.91
ACCOUNT_00893,PERSON_1420,current,SynthBank_Omega,2023-03-04 02:45:14,LOCATION_0290,0.89
ACCOUNT_00894,PERSON_0955,current,SynthBank_Beta,2022-11-20 20:38:30,LOCATION_0196,0.95
ACCOUNT_00895,PERSON_0442,savings,SynthBank_Alpha,2025-08-12 10:59:26,LOCATION_0241,0.85
ACCOUNT_00896,PERSON_0982,current,SynthBank_Alpha,2025-02-07 12:12:36,LOCATION_0014,0.84
ACCOUNT_00897,PERSON_0787,current,SynthBank_Beta,2026-03-14 06:22:56,LOCATION_0230,0.93
ACCOUNT_00898,PERSON_1151,savings,SynthBank_Gamma,2023-01-27 06:22:24,LOCATION_0175,0.98
ACCOUNT_00899,PERSON_0443,current,SynthBank_Delta,2024-02-06 04:40:03,LOCATION_0249,0.78
ACCOUNT_00900,PERSON_0300,savings,SynthBank_Delta,2024-08-09 21:20:45,LOCATION_0291,0.98
ACCOUNT_00901,PERSON_0934,current,SynthBank_Beta,2026-01-12 06:02:32,LOCATION_0140,0.97
ACCOUNT_00902,PERSON_1233,current,SynthBank_Alpha,2024-05-31 13:01:42,LOCATION_0056,0.88
ACCOUNT_00903,PERSON_1119,savings,SynthBank_Beta,2024-03-18 18:49:06,LOCATION_0251,0.75
ACCOUNT_00904,PERSON_1477,savings,SynthBank_Omega,2025-10-11 22:10:45,LOCATION_0155,0.86
ACCOUNT_00905,PERSON_0983,savings,SynthBank_Delta,2025-11-01 20:31:02,LOCATION_0086,0.87
ACCOUNT_00906,PERSON_0473,savings,SynthBank_Delta,2024-12-20 18:46:42,LOCATION_0015,0.92
ACCOUNT_00907,PERSON_0876,current,SynthBank_Alpha,2024-05-18 16:29:23,LOCATION_0222,0.85
ACCOUNT_00908,PERSON_0564,savings,SynthBank_Delta,2024-04-03 06:53:34,LOCATION_0110,0.77
ACCOUNT_00909,PERSON_1369,savings,SynthBank_Alpha,2023-02-04 09:58:49,LOCATION_0134,0.9
ACCOUNT_00910,PERSON_0751,current,SynthBank_Beta,2026-01-17 06:18:31,LOCATION_0262,0.83
ACCOUNT_00911,PERSON_0389,current,SynthBank_Omega,2025-02-24 07:27:53,LOCATION_0115,0.87
ACCOUNT_00912,PERSON_0023,current,SynthBank_Beta,2022-02-19 15:39:35,LOCATION_0225,0.82
ACCOUNT_00913,PERSON_0821,savings,SynthBank_Omega,2024-01-24 11:07:27,LOCATION_0225,0.94
