person_id,name,name_variant,age,gender,city,occupation,address_id,primary_phone_id,risk_indicator,source_record_count
PERSON_0685,Pooja Malhotra,Pooja M.,65,F,Indore,salesperson,LOCATION_0008,PHONE_00685,none,0
PERSON_0686,Pooja Malhotra,Pooja M.,52,F,Mumbai,clerk,LOCATION_0296,PHONE_00686,none,0
PERSON_0687,Ashok Rathore,Ashok Rathore,42,M,Lucknow,trader,LOCATION_0203,PHONE_00687,none,1
PERSON_0688,Isha Meena,Isha M.,41,F,Lucknow,farmer,LOCATION_0293,PHONE_00688,none,0
PERSON_0689,Ashok Gupta,ashok gupta,58,M,Chandigarh,student,LOCATION_0034,PHONE_00689,none,1
PERSON_0690,Manoj Kapoor,ManojKapoor,38,M,Indore,student,LOCATION_0298,PHONE_00690,none,1
PERSON_0691,Vikram Sharma,Vikram S.,50,M,Ahmedabad,trader,LOCATION_0005,PHONE_00691,none,1
PERSON_0692,Isha Mishra,Isha Mishra,60,F,Pune,electrician,LOCATION_0187,PHONE_00692,none,0
PERSON_0693,Divya Reddy,Divya Reddy,34,F,Indore,shopkeeper,LOCATION_0188,PHONE_00693,none,1
PERSON_0694,Kirti Gupta,KIRTI GUPTA,31,F,Lucknow,self-employed,LOCATION_0193,PHONE_00694,none,1
PERSON_0695,Isha Nair,Isha Nair,49,F,Indore,delivery worker,LOCATION_0228,PHONE_00695,none,0
PERSON_0696,Pooja Bansal,Pooja Bansal,40,F,Delhi,accountant,LOCATION_0091,PHONE_00696,none,0
PERSON_0697,Rohit Bansal,Rohit B.,20,M,Chandigarh,self-employed,LOCATION_0194,PHONE_00697,none,0
PERSON_0698,Aman Agarwal,Aman Agarwal,53,F,Chandigarh,clerk,LOCATION_0084,PHONE_00698,none,0
PERSON_0699,Sunita Mishra,SUNITA MISHRA,56,F,Ahmedabad,salesperson,LOCATION_0015,PHONE_00699,none,1
PERSON_0700,Amit Mishra,AmitMishra,50,M,Indore,salesperson,LOCATION_0008,PHONE_00700,none,0
PERSON_0701,Geeta Nair,Geeta Nair,30,F,Hyderabad,clerk,LOCATION_0160,PHONE_00701,none,0
PERSON_0702,Kirti Tiwari,Kirti Tiwari,36,F,Ahmedabad,shopkeeper,LOCATION_0185,PHONE_00702,none,0
PERSON_0703,Arjun Kapoor,Arjun K.,52,M,Mumbai,delivery worker,LOCATION_0146,PHONE_00703,none,0
PERSON_0704,Priya Kapoor,Priya Kapoor,19,F,Bhopal,farmer,LOCATION_0259,PHONE_00704,none,1
PERSON_0705,Arjun Kapoor,arjun kapoor,63,M,Jaipur,salesperson,LOCATION_0192,PHONE_00705,flagged,0
PERSON_0706,Aman Iyer,Aman Iyer,32,M,Bhopal,private employee,LOCATION_0269,PHONE_00706,none,0
PERSON_0707,Sandeep Pandey,Sandeep P.,23,M,Jaipur,clerk,LOCATION_0192,PHONE_00707,none,0
PERSON_0708,Geeta Meena,Geeta Meena,23,F,Bhopal,farmer,LOCATION_0179,PHONE_00708,none,1
PERSON_0709,Anita Verma,Anita Verma,36,F,Ahmedabad,delivery worker,LOCATION_0115,PHONE_00709,none,1
PERSON_0710,Nikhil Bhatt,N. Bhatt,62,M,Delhi,private employee,LOCATION_0191,PHONE_00710,none,0
PERSON_0711,Manju Chauhan,Manju Chauhan,53,F,Hyderabad,driver,LOCATION_0160,PHONE_00711,none,0
PERSON_0712,Alka Pandey,Alka Pandey,21,F,Lucknow,accountant,LOCATION_0083,PHONE_00712,none,1
PERSON_0713,Vivek Gupta,Vivek Gupta,52,M,Hyderabad,unemployed,LOCATION_0300,PHONE_00713,flagged,0
PERSON_0714,Anjali Bansal,Anjali Bansal,43,F,Bhopal,private employee,LOCATION_0099,PHONE_00714,none,0
PERSON_0715,Pankaj Pandey,Pankaj Pandey,34,M,Mumbai,delivery worker,LOCATION_0216,PHONE_00715,none,1
PERSON_0716,Priya Choudhary,Priya Choudhary,42,F,Mumbai,electrician,LOCATION_0066,PHONE_00716,none,1
PERSON_0717,Ritu Singh,Ritu Singh,21,F,Chandigarh,salesperson,LOCATION_0084,PHONE_00717,none,1
PERSON_0718,Deepika Reddy,Deepika Reddy,33,F,Mumbai,unemployed,LOCATION_0236,PHONE_00718,none,0
PERSON_0719,Anil Naidu,Anil Naidu,32,M,Chandigarh,clerk,LOCATION_0224,PHONE_00719,none,0
PERSON_0720,Aman Sharma,Aman S.,57,M,Chandigarh,driver,LOCATION_0074,PHONE_00720,flagged,0
PERSON_0721,Yash Pandey,Yash Pandey,51,M,Pune,driver,LOCATION_0117,PHONE_00721,flagged,0
PERSON_0722,Nisha Saxena,N. Saxena,53,F,Chandigarh,salesperson,LOCATION_0174,PHONE_00722,none,0
PERSON_0723,Simran Kulkarni,SimranKulkarni,55,F,Indore,farmer,LOCATION_0288,PHONE_00723,none,0
PERSON_0724,Sandeep Agarwal,Sandeep A.,53,M,Delhi,student,LOCATION_0261,PHONE_00724,none,0
PERSON_0725,Sunita Kapoor,Sunita Kapoor,32,F,Ahmedabad,electrician,LOCATION_0035,PHONE_00725,flagged,0
PERSON_0726,Kavita Kulkarni,Kavita Kulkarni,44,F,Pune,driver,LOCATION_0297,PHONE_00726,flagged,0
PERSON_0727,Deepak Sharma,Deepak S.,33,M,Chandigarh,private employee,LOCATION_0004,PHONE_00727,none,0
PERSON_0728,Ashok Iyer,Ashok Iyer,22,M,Mumbai,delivery worker,LOCATION_0036,PHONE_00728,none,0
PERSON_0729,Manoj Tiwari,Manoj Tiwari,19,M,Jaipur,salesperson,LOCATION_0072,PHONE_00729,none,1
PERSON_0730,Yash Pandey,Yash Pandey,32,M,Indore,shopkeeper,LOCATION_0118,PHONE_00730,none,0
PERSON_0731,Manju Meena,MANJU MEENA,49,F,Lucknow,trader,LOCATION_0183,PHONE_00731,none,0
PERSON_0732,Alka Sharma,Alka Sharma,52,F,Pune,driver,LOCATION_0027,PHONE_00732,none,0
PERSON_0733,Ritu Bansal,Ritu Bansal,26,M,Ahmedabad,electrician,LOCATION_0195,PHONE_00733,none,0
PERSON_0734,Suresh Kulkarni,Suresh K.,24,M,Delhi,mechanic,LOCATION_0071,PHONE_00734,none,0
PERSON_0735,Ashok Tiwari,Ashok Tiwari,22,M,Hyderabad,accountant,LOCATION_0280,PHONE_00735,none,0
PERSON_0736,Tanvi Pandey,TANVI PANDEY,45,F,Indore,driver,LOCATION_0008,PHONE_00736,flagged,0
PERSON_0737,Anita Gupta,A. Gupta,58,F,Mumbai,salesperson,LOCATION_0196,PHONE_00737,none,1
PERSON_0738,Rahul Naidu,RAHUL NAIDU,39,M,Hyderabad,mechanic,LOCATION_0080,PHONE_00738,none,0
PERSON_0739,Sanjay Tiwari,Sanjay Tiwari,63,M,Chandigarh,farmer,LOCATION_0294,PHONE_00739,none,1
PERSON_0740,Aman Bhatt,Aman Bhatt,40,M,Chandigarh,clerk,LOCATION_0034,PHONE_00740,none,0
PERSON_0741,Aman Bansal,Aman B.,30,M,Ahmedabad,unemployed,LOCATION_0085,PHONE_00741,none,1
PERSON_0742,Isha Chauhan,Isha Chauhan,64,F,Chandigarh,driver,LOCATION_0274,PHONE_00742,none,0
PERSON_0743,Simran Iyer,SimranIyer,46,F,Bhopal,electrician,LOCATION_0279,PHONE_00743,none,0
PERSON_0744,Rekha Joshi,Rekha J.,38,F,Ahmedabad,delivery worker,LOCATION_0025,PHONE_00744,none,1
PERSON_0745,Anjali Choudhary,Anjali Choudhary,62,F,Lucknow,trader,LOCATION_0173,PHONE_00745,none,0
PERSON_0746,Vikram Bansal,VikramBansal,53,M,Pune,self-employed,LOCATION_0227,PHONE_00746,none,0
PERSON_0747,Pooja Saxena,Pooja Saxena,31,F,Chandigarh,private employee,LOCATION_0294,PHONE_00747,none,1
PERSON_0748,Sonia Sharma,Sonia Sharma,50,F,Pune,farmer,LOCATION_0037,PHONE_00748,flagged,0
PERSON_0749,Pooja Reddy,P. Reddy,44,F,Bhopal,shopkeeper,LOCATION_0049,PHONE_00749,none,0
PERSON_0750,Ashok Chauhan,A. Chauhan,31,M,Indore,trader,LOCATION_0058,PHONE_00750,none,0
PERSON_0751,Sunita Reddy,Sunita Reddy,46,F,Jaipur,mechanic,LOCATION_0182,PHONE_00751,none,1
PERSON_0752,Alka Verma,Alka V.,47,F,Pune,farmer,LOCATION_0177,PHONE_00752,flagged,0
PERSON_0753,Deepika Reddy,DeepikaReddy,45,F,Lucknow,trader,LOCATION_0283,PHONE_00753,none,1
PERSON_0754,Swati Joshi,S. Joshi,60,F,Hyderabad,private employee,LOCATION_0260,PHONE_00754,flagged,0
PERSON_0755,Suresh Verma,Suresh V.,50,M,Hyderabad,trader,LOCATION_0040,PHONE_00755,none,1
PERSON_0756,Vivek Iyer,Vivek Iyer,39,M,Delhi,electrician,LOCATION_0051,PHONE_00756,none,0
PERSON_0757,Vikram Chauhan,Vikram Chauhan,61,F,Hyderabad,driver,LOCATION_0030,PHONE_00757,none,1
PERSON_0758,Divya Kulkarni,Divya Kulkarni,41,F,Ahmedabad,self-employed,LOCATION_0125,PHONE_00758,flagged,0
PERSON_0759,Vikram Kulkarni,V. Kulkarni,34,M,Delhi,trader,LOCATION_0031,PHONE_00759,none,0
PERSON_0760,Vivek Choudhary,Vivek Choudhary,59,M,Indore,mechanic,LOCATION_0058,PHONE_00760,none,0
PERSON_0761,Ritu Agarwal,RITU AGARWAL,25,F,Indore,trader,LOCATION_0108,PHONE_00761,none,0
PERSON_0762,Karan Chauhan,K. Chauhan,21,M,Delhi,electrician,LOCATION_0251,PHONE_00762,none,0
PERSON_0763,Deepak Bansal,deepak bansal,65,M,Mumbai,unemployed,LOCATION_0236,PHONE_00763,none,0
PERSON_0764,Rohit Malhotra,Rohit M.,19,M,Delhi,mechanic,LOCATION_0231,PHONE_00764,none,1
PERSON_0765,Alka Bhatt,ALKA BHATT,32,F,Delhi,unemployed,LOCATION_0291,PHONE_00765,none,0
PERSON_0766,Pankaj Bhatt,PANKAJ BHATT,31,M,Jaipur,unemployed,LOCATION_0232,PHONE_00766,flagged,0
PERSON_0767,Alka Chauhan,Alka Chauhan,49,F,Bhopal,electrician,LOCATION_0289,PHONE_00767,none,1
PERSON_0768,Rekha Naidu,Rekha Naidu,46,F,Chandigarh,clerk,LOCATION_0294,PHONE_00768,none,1
PERSON_0769,Gaurav Sharma,GauravSharma,53,M,Delhi,delivery worker,LOCATION_0061,PHONE_00769,none,1
PERSON_0770,Neha Kulkarni,Neha Kulkarni,42,F,Ahmedabad,shopkeeper,LOCATION_0095,PHONE_00770,none,1
PERSON_0771,Simran Iyer,Simran Iyer,22,F,Delhi,salesperson,LOCATION_0021,PHONE_00771,none,0
PERSON_0772,Isha Mishra,I. Mishra,56,F,Chandigarh,driver,LOCATION_0064,PHONE_00772,none,0
PERSON_0773,Divya Joshi,Divya J.,46,F,Indore,self-employed,LOCATION_0268,PHONE_00773,none,0
PERSON_0774,Pankaj Verma,Pankaj Verma,30,M,Bhopal,delivery worker,LOCATION_0169,PHONE_00774,none,1
PERSON_0775,Rohit Iyer,Rohit I.,55,M,Pune,electrician,LOCATION_0247,PHONE_00775,none,1
PERSON_0776,Arjun Bhatt,arjun bhatt,35,M,Ahmedabad,private employee,LOCATION_0295,PHONE_00776,none,1
PERSON_0777,Ritu Mishra,R. Mishra,42,F,Bhopal,shopkeeper,LOCATION_0219,PHONE_00777,none,1
PERSON_0778,Ashok Kulkarni,A. Kulkarni,50,M,Mumbai,trader,LOCATION_0206,PHONE_00778,none,1
PERSON_0779,Neha Pandey,N. Pandey,22,F,Jaipur,accountant,LOCATION_0162,PHONE_00779,flagged,0
PERSON_0780,Rekha Bhatt,RekhaBhatt,51,F,Chandigarh,driver,LOCATION_0104,PHONE_00780,none,0
PERSON_0781,Aman Pandey,Aman Pandey,49,M,Delhi,mechanic,LOCATION_0121,PHONE_00781,none,1
PERSON_0782,Vivek Kapoor,vivek kapoor,47,M,Chandigarh,self-employed,LOCATION_0164,PHONE_00782,none,1
PERSON_0783,Amit Kulkarni,Amit Kulkarni,48,M,Chandigarh,self-employed,LOCATION_0284,PHONE_00783,none,0
PERSON_0784,Meena Bansal,Meena Bansal,35,F,Pune,trader,LOCATION_0157,PHONE_00784,flagged,0
PERSON_0785,Kirti Mishra,KirtiMishra,47,F,Hyderabad,student,LOCATION_0130,PHONE_00785,flagged,0
PERSON_0786,Rohit Pandey,Rohit Pandey,50,M,Mumbai,accountant,LOCATION_0026,PHONE_00786,none,1
PERSON_0787,Anita Nair,Anita Nair,31,F,Hyderabad,private employee,LOCATION_0010,PHONE_00787,none,0
PERSON_0788,Anil Reddy,AnilReddy,57,M,Chandigarh,clerk,LOCATION_0184,PHONE_00788,flagged,0
PERSON_0789,Aman Kapoor,AmanKapoor,21,M,Bhopal,shopkeeper,LOCATION_0059,PHONE_00789,none,0
PERSON_0790,Simran Iyer,Simran Iyer,32,F,Hyderabad,private employee,LOCATION_0200,PHONE_00790,flagged,0
PERSON_0791,Neha Yadav,Neha Yadav,38,F,Pune,private employee,LOCATION_0047,PHONE_00791,none,1
PERSON_0792,Yash Singh,Yash Singh,53,M,Pune,unemployed,LOCATION_0137,PHONE_00792,none,0
PERSON_0793,Ravi Yadav,RAVI YADAV,48,F,Pune,delivery worker,LOCATION_0127,PHONE_00793,none,1
PERSON_0794,Pankaj Kapoor,P. Kapoor,32,M,Bhopal,salesperson,LOCATION_0179,PHONE_00794,none,0
PERSON_0795,Pooja Kapoor,Pooja Kapoor,57,F,Mumbai,shopkeeper,LOCATION_0076,PHONE_00795,none,1
PERSON_0796,Preeti Malhotra,Preeti Malhotra,60,F,Jaipur,farmer,LOCATION_0272,PHONE_00796,none,0
PERSON_0797,Gaurav Agarwal,GAURAV AGARWAL,51,M,Mumbai,mechanic,LOCATION_0236,PHONE_00797,none,0
PERSON_0798,Simran Joshi,SIMRAN JOSHI,21,F,Indore,shopkeeper,LOCATION_0088,PHONE_00798,none,0
PERSON_0799,Rahul Malhotra,Rahul M.,35,M,Jaipur,trader,LOCATION_0062,PHONE_00799,none,1
PERSON_0800,Vivek Mishra,VivekMishra,49,M,Indore,farmer,LOCATION_0148,PHONE_00800,none,0
PERSON_0801,Suresh Chauhan,SureshChauhan,19,M,Bhopal,electrician,LOCATION_0099,PHONE_00801,none,1
PERSON_0802,Divya Chauhan,Divya C.,25,F,Hyderabad,delivery worker,LOCATION_0120,PHONE_00802,none,1
PERSON_0803,Tanvi Tiwari,Tanvi Tiwari,47,F,Indore,farmer,LOCATION_0228,PHONE_00803,flagged,0
PERSON_0804,Pooja Singh,PoojaSingh,55,F,Hyderabad,electrician,LOCATION_0290,PHONE_00804,none,1
PERSON_0805,Priya Bhatt,Priya Bhatt,27,F,Lucknow,unemployed,LOCATION_0213,PHONE_00805,none,1
PERSON_0806,Pooja Meena,PoojaMeena,47,F,Ahmedabad,farmer,LOCATION_0095,PHONE_00806,none,0
PERSON_0807,Anita Saxena,Anita Saxena,28,F,Mumbai,unemployed,LOCATION_0176,PHONE_00807,flagged,0
PERSON_0808,Isha Gupta,Isha Gupta,30,F,Indore,trader,LOCATION_0278,PHONE_00808,none,0
PERSON_0809,Alka Bhatt,alka bhatt,32,F,Bhopal,unemployed,LOCATION_0119,PHONE_00809,flagged,0
PERSON_0810,Sanjay Meena,sanjay meena,36,M,Indore,accountant,LOCATION_0178,PHONE_00810,none,1
PERSON_0811,Kirti Agarwal,kirti agarwal,51,F,Delhi,mechanic,LOCATION_0051,PHONE_00811,none,0
PERSON_0812,Deepika Nair,Deepika Nair,48,F,Pune,trader,LOCATION_0077,PHONE_00812,none,1
PERSON_0813,Isha Bhatt,Isha Bhatt,60,F,Mumbai,farmer,LOCATION_0226,PHONE_00813,none,1
PERSON_0814,Rajesh Reddy,RajeshReddy,51,M,Mumbai,self-employed,LOCATION_0156,PHONE_00814,none,1
PERSON_0815,Gaurav Malhotra,Gaurav Malhotra,63,M,Pune,salesperson,LOCATION_0017,PHONE_00815,none,1
PERSON_0816,Meena Chauhan,Meena Chauhan,22,M,Delhi,mechanic,LOCATION_0211,PHONE_00816,none,1
PERSON_0817,Suresh Mishra,SureshMishra,19,M,Hyderabad,unemployed,LOCATION_0140,PHONE_00817,none,1
PERSON_0818,Simran Yadav,S. Yadav,54,F,Jaipur,delivery worker,LOCATION_0292,PHONE_00818,flagged,0
PERSON_0819,Rajesh Agarwal,RajeshAgarwal,30,M,Ahmedabad,unemployed,LOCATION_0185,PHONE_00819,none,0
PERSON_0820,Priya Gupta,P. Gupta,30,F,Jaipur,salesperson,LOCATION_0082,PHONE_00820,none,0
PERSON_0821,Anita Sharma,A. Sharma,19,F,Ahmedabad,electrician,LOCATION_0065,PHONE_00821,none,1
PERSON_0822,Swati Chauhan,Swati Chauhan,61,F,Indore,electrician,LOCATION_0098,PHONE_00822,none,1
PERSON_0823,Preeti Choudhary,Preeti Choudhary,24,F,Pune,student,LOCATION_0117,PHONE_00823,none,1
PERSON_0824,Deepika Saxena,DEEPIKA SAXENA,61,F,Mumbai,shopkeeper,LOCATION_0176,PHONE_00824,none,0
PERSON_0825,Tanvi Nair,T. Nair,25,F,Chandigarh,student,LOCATION_0224,PHONE_00825,none,1
PERSON_0826,Meena Saxena,Meena Saxena,34,F,Lucknow,driver,LOCATION_0283,PHONE_00826,none,0
PERSON_0827,Vikram Kulkarni,vikram kulkarni,22,M,Hyderabad,driver,LOCATION_0250,PHONE_00827,none,1
PERSON_0828,Sandeep Saxena,Sandeep Saxena,61,M,Indore,driver,LOCATION_0198,PHONE_00828,none,0
PERSON_0829,Manju Chauhan,MANJU CHAUHAN,31,F,Mumbai,salesperson,LOCATION_0026,PHONE_00829,flagged,0
PERSON_0830,Divya Sharma,Divya Sharma,34,F,Jaipur,unemployed,LOCATION_0052,PHONE_00830,none,0
PERSON_0831,Harish Reddy,HarishReddy,65,M,Hyderabad,clerk,LOCATION_0120,PHONE_00831,flagged,0
PERSON_0832,Alka Mishra,alka mishra,63,F,Delhi,private employee,LOCATION_0291,PHONE_00832,none,0
PERSON_0833,Ritu Singh,Ritu Singh,21,F,Lucknow,clerk,LOCATION_0003,PHONE_00833,flagged,1
PERSON_0834,Naveen Iyer,Naveen Iyer,21,M,Jaipur,trader,LOCATION_0222,PHONE_00834,none,0
PERSON_0835,Naveen Kapoor,N. Kapoor,36,M,Mumbai,unemployed,LOCATION_0076,PHONE_00835,none,1
PERSON_0836,Deepika Naidu,Deepika Naidu,64,F,Chandigarh,unemployed,LOCATION_0294,PHONE_00836,none,0
PERSON_0837,Shalini Chauhan,Shalini Chauhan,45,F,Ahmedabad,delivery worker,LOCATION_0295,PHONE_00837,none,1
PERSON_0838,Nikhil Naidu,Nikhil Naidu,45,M,Hyderabad,driver,LOCATION_0160,PHONE_00838,none,1
PERSON_0839,Simran Agarwal,Simran Agarwal,23,F,Mumbai,student,LOCATION_0056,PHONE_00839,none,1
PERSON_0840,Manju Kulkarni,Manju Kulkarni,20,F,Delhi,farmer,LOCATION_0141,PHONE_00840,none,1
PERSON_0841,Karan Bansal,K. Bansal,51,M,Indore,private employee,LOCATION_0018,PHONE_00841,none,1
PERSON_0842,Yash Saxena,Yash Saxena,52,M,Delhi,delivery worker,LOCATION_0081,PHONE_00842,none,0
PERSON_0843,Nikhil Reddy,N. Reddy,23,M,Hyderabad,driver,LOCATION_0290,PHONE_00843,none,1
PERSON_0844,Pankaj Reddy,Pankaj Reddy,26,M,Mumbai,clerk,LOCATION_0256,PHONE_00844,none,0
PERSON_0845,Neha Agarwal,Neha A.,28,F,Delhi,trader,LOCATION_0231,PHONE_00845,none,0
PERSON_0846,Neha Gupta,Neha Gupta,41,F,Pune,trader,LOCATION_0097,PHONE_00846,none,1
PERSON_0847,Anita Rathore,Anita Rathore,36,F,Chandigarh,salesperson,LOCATION_0034,PHONE_00847,none,0
PERSON_0848,Ravi Yadav,R. Yadav,31,M,Hyderabad,delivery worker,LOCATION_0020,PHONE_00848,none,0
PERSON_0849,Shalini Mishra,SHALINI MISHRA,49,F,Pune,private employee,LOCATION_0137,PHONE_00849,none,0
PERSON_0850,Simran Choudhary,Simran Choudhary,25,F,Pune,unemployed,LOCATION_0087,PHONE_00850,none,1
PERSON_0851,Rohit Bhatt,Rohit B.,48,M,Delhi,salesperson,LOCATION_0171,PHONE_00851,flagged,0
PERSON_0852,Naveen Bhatt,naveen bhatt,38,M,Pune,unemployed,LOCATION_0147,PHONE_00852,none,0
PERSON_0853,Rahul Bansal,Rahul Bansal,52,M,Indore,electrician,LOCATION_0108,PHONE_00853,none,1
PERSON_0854,Rohit Singh,Rohit Singh,36,M,Chandigarh,electrician,LOCATION_0234,PHONE_00854,flagged,0
PERSON_0855,Manju Singh,Manju Singh,21,F,Pune,farmer,LOCATION_0127,PHONE_00855,none,1
PERSON_0856,Divya Kulkarni,DivyaKulkarni,58,F,Lucknow,unemployed,LOCATION_0023,PHONE_00856,none,0
PERSON_0857,Vivek Saxena,Vivek Saxena,24,M,Indore,farmer,LOCATION_0088,PHONE_00857,flagged,0
PERSON_0858,Preeti Kapoor,PreetiKapoor,53,F,Ahmedabad,shopkeeper,LOCATION_0045,PHONE_00858,none,1
PERSON_0859,Karan Naidu,KaranNaidu,28,M,Chandigarh,delivery worker,LOCATION_0204,PHONE_00859,none,1
PERSON_0860,Sandeep Bhatt,Sandeep Bhatt,22,M,Hyderabad,student,LOCATION_0260,PHONE_00860,none,1
PERSON_0861,Sanjay Tiwari,Sanjay Tiwari,52,M,Pune,farmer,LOCATION_0247,PHONE_00861,none,0
PERSON_0862,Anjali Rathore,A. Rathore,35,F,Indore,driver,LOCATION_0038,PHONE_00862,none,1
PERSON_0863,Vikram Saxena,V. Saxena,48,M,Hyderabad,salesperson,LOCATION_0120,PHONE_00863,none,0
PERSON_0864,Priya Mishra,Priya Mishra,54,F,Pune,clerk,LOCATION_0067,PHONE_00864,none,1
PERSON_0865,Kavita Tiwari,Kavita Tiwari,51,F,Pune,electrician,LOCATION_0087,PHONE_00865,none,1
PERSON_0866,Sandeep Joshi,SANDEEP JOSHI,52,M,Bhopal,shopkeeper,LOCATION_0049,PHONE_00866,none,1
PERSON_0867,Geeta Malhotra,Geeta M.,60,F,Chandigarh,mechanic,LOCATION_0204,PHONE_00867,none,0
PERSON_0868,Manoj Reddy,manoj reddy,40,M,Lucknow,electrician,LOCATION_0123,PHONE_00868,none,0
PERSON_0869,Isha Tiwari,isha tiwari,43,F,Jaipur,student,LOCATION_0102,PHONE_00869,none,0
PERSON_0870,Sunita Rathore,sunita rathore,33,F,Mumbai,clerk,LOCATION_0166,PHONE_00870,none,0
PERSON_0871,Nikhil Iyer,Nikhil Iyer,55,M,Chandigarh,mechanic,LOCATION_0054,PHONE_00871,none,0
PERSON_0872,Priya Nair,P. Nair,48,F,Ahmedabad,delivery worker,LOCATION_0255,PHONE_00872,none,0
PERSON_0873,Yash Choudhary,Yash Choudhary,37,M,Jaipur,clerk,LOCATION_0292,PHONE_00873,none,1
PERSON_0874,Aman Naidu,AmanNaidu,44,M,Indore,student,LOCATION_0108,PHONE_00874,flagged,0
PERSON_0875,Vikram Naidu,Vikram Naidu,46,M,Chandigarh,private employee,LOCATION_0074,PHONE_00875,none,1
PERSON_0876,Gaurav Reddy,Gaurav Reddy,41,M,Jaipur,shopkeeper,LOCATION_0172,PHONE_00876,none,1
PERSON_0877,Neha Yadav,Neha Yadav,54,F,Chandigarh,salesperson,LOCATION_0104,PHONE_00877,none,1
PERSON_0878,Rahul Choudhary,rahul choudhary,50,M,Ahmedabad,shopkeeper,LOCATION_0055,PHONE_00878,none,0
PERSON_0879,Rekha Joshi,REKHA JOSHI,41,F,Pune,trader,LOCATION_0047,PHONE_00879,none,1
PERSON_0880,Priya Choudhary,Priya Choudhary,31,F,Pune,accountant,LOCATION_0027,PHONE_00880,none,0
PERSON_0881,Karan Verma,Karan V.,51,M,Hyderabad,driver,LOCATION_0120,PHONE_00881,none,0
PERSON_0882,Pooja Rathore,P. Rathore,49,F,Pune,unemployed,LOCATION_0197,PHONE_00882,none,0
PERSON_0883,Tanvi Kulkarni,Tanvi Kulkarni,21,F,Chandigarh,private employee,LOCATION_0074,PHONE_00883,none,1
PERSON_0884,Ravi Singh,R. Singh,33,M,Ahmedabad,accountant,LOCATION_0085,PHONE_00884,none,0
PERSON_0885,Naveen Pandey,Naveen Pandey,19,M,Lucknow,clerk,LOCATION_0183,PHONE_00885,none,0
PERSON_0886,Kirti Sharma,Kirti Sharma,51,F,Chandigarh,electrician,LOCATION_0274,PHONE_00886,none,0
PERSON_0887,Ravi Gupta,R. Gupta,31,M,Chandigarh,electrician,LOCATION_0004,PHONE_00887,none,0
PERSON_0888,Mohit Meena,M. Meena,57,M,Mumbai,trader,LOCATION_0266,PHONE_00888,none,0
PERSON_0889,Divya Bhatt,Divya Bhatt,37,F,Lucknow,clerk,LOCATION_0113,PHONE_00889,none,0
PERSON_0890,Karan Chauhan,Karan Chauhan,36,M,Lucknow,delivery worker,LOCATION_0023,PHONE_00890,none,0
PERSON_0891,Tanvi Singh,Tanvi S.,26,F,Bhopal,clerk,LOCATION_0109,PHONE_00891,none,0
PERSON_0892,Preeti Sharma,P. Sharma,20,F,Delhi,mechanic,LOCATION_0001,PHONE_00892,none,0
PERSON_0893,Vivek Yadav,V. Yadav,53,M,Jaipur,farmer,LOCATION_0202,PHONE_00893,none,0
PERSON_0894,Rajesh Verma,RAJESH VERMA,47,M,Pune,delivery worker,LOCATION_0297,PHONE_00894,none,0
PERSON_0895,Sandeep Pandey,Sandeep Pandey,62,M,Hyderabad,clerk,LOCATION_0250,PHONE_00895,none,0
PERSON_0896,Karan Bhatt,Karan B.,46,M,Hyderabad,trader,LOCATION_0150,PHONE_00896,none,0
PERSON_0897,Suresh Verma,Suresh Verma,35,M,Bhopal,delivery worker,LOCATION_0059,PHONE_00897,none,0
PERSON_0898,Sonia Saxena,Sonia Saxena,50,F,Mumbai,clerk,LOCATION_0076,PHONE_00898,none,1
PERSON_0899,Geeta Bhatt,Geeta Bhatt,34,F,Hyderabad,unemployed,LOCATION_0170,PHONE_00899,none,1
PERSON_0900,Alka Nair,A. Nair,35,F,Mumbai,salesperson,LOCATION_0146,PHONE_00900,none,0
PERSON_0901,Sunita Choudhary,Sunita Choudhary,52,F,Pune,driver,LOCATION_0027,PHONE_00901,none,0
PERSON_0902,Geeta Reddy,Geeta Reddy,46,F,Indore,salesperson,LOCATION_0218,PHONE_00902,none,1
PERSON_0903,Manju Bhatt,Manju Bhatt,36,F,Ahmedabad,farmer,LOCATION_0185,PHONE_00903,flagged,0
PERSON_0904,Rahul Sharma,Rahul Sharma,19,M,Hyderabad,student,LOCATION_0060,PHONE_00904,none,0
PERSON_0905,Shalini Reddy,ShaliniReddy,20,F,Chandigarh,driver,LOCATION_0124,PHONE_00905,none,0
PERSON_0906,Vivek Bhatt,Vivek Bhatt,22,M,Mumbai,clerk,LOCATION_0106,PHONE_00906,none,0
PERSON_0907,Sandeep Gupta,SandeepGupta,27,M,Pune,farmer,LOCATION_0007,PHONE_00907,none,0
PERSON_0908,Ritu Pandey,Ritu Pandey,64,F,Pune,salesperson,LOCATION_0227,PHONE_00908,none,0
PERSON_0909,Nikhil Joshi,Nikhil Joshi,26,M,Chandigarh,shopkeeper,LOCATION_0154,PHONE_00909,flagged,0
PERSON_0910,Rohit Chauhan,rohit chauhan,40,M,Jaipur,farmer,LOCATION_0132,PHONE_00910,none,0
PERSON_0911,Anil Sharma,Anil Sharma,35,M,Delhi,shopkeeper,LOCATION_0191,PHONE_00911,none,0
PERSON_0912,Preeti Naidu,P. Naidu,36,F,Pune,self-employed,LOCATION_0037,PHONE_00912,none,1
